,categories,seedwords,words,rseeds
99,hearing,"['melody', 'whispered', 'shuffling']","['soft_sound', 'murmured', 'strumming', 'murmuring', 'soft_whisper', 'whispered', 'murmered', 'raspy_voice', 'voices', 'hum', 'faint_sound', 'faint_whisper', 'whispering', 'slowly', 'ear', 'mumbled', 'melodic_voice', 'voice', 'quietly', 'shuffling', 'shuffled', 'mumbling', 'voice_whisper', 'soft_breathing', 'murmur', 'humming', 'angelic_voice', 'faintly', 'mumble', 'rustling', 'soft_voice', 'hummed', 'muffled_voice', 'hushed', 'faint_voice', 'footsteps', 'tune', 'singing', 'chuckled', 'heavy_breathing', 'melody', 'husky_voice', 'softly', 'whisper', 'sound', 'hearing', 'soothing_voice', 'spoke']","[9, 27, 37]"
100,order,"['authority', 'repeat', 'follow']","['obey', 'comply', 'principles', 'oppose', 'council', 'allow', 'proceed', 'follow', 'demonstrate', 'demand', 'warnings', 'warn', 'consult', 'challenge', 'speak', 'instruct', 'conclude', 'obeying', 'question', 'repeat', 'demands', 'bidding', 'continue', 'explain', 'protocol', 'commands', 'submit', 'authority', 'command', 'order', 'instruction', 'whomever', 'strictly', 'understand', 'listen', 'enforce', 'commanding', 'heed', 'counsel', 'disregard', 'disobey', 'fallow', 'defy', 'abide', 'therefore', 'encourage', 'address', 'direct']","[15, 40, 3]"
101,sympathy,"['condolence', 'condolence', 'empathy']","['pessimism', 'loathing', 'sympathy', 'animosity', 'friendliness', 'kindness', 'deception', 'kinship', 'dishonesty', 'unhappiness', 'ignorance', 'mistrust', 'distrust', 'indifference', 'insecurity', 'empathy', 'complete_lack', 'compassion', 'strong_sense', 'scorn', 'selfishness', 'remorse', 'optimism', 'gratefulness', 'devotion', 'vulnerability', 'condemnation', 'hostility', 'generosity', 'small_act', 'gratification', 'cynicism', 'certain_degree', 'conviction', 'condolence', 'forgetfulness', 'fondness', 'sensitivity', 'apathy']","[36, 36, 19]"
102,hygiene,"['detergent', 'comb', 'communal']","['communal', 'shampooed', 'combed', 'shampoo', 'combing', 'lather', 'wash', 'dryed', 'straightened_hair', 'hair_spray', 'braid', 'hairbrush', 'tangles', 'shower_cap', 'curling_iron', 'shampooing', 'body_wash', 'rollers', 'high_bun', 'mousse', 'flat_iron', 'scrub', 'straighten', 'detergent', 'dye', 'hygiene', 'towel', 'blowdry', 'lathered', 'tooth_brush', 'straightener', 'curler', 'side_braid', 'plait', 'moisturizer', 'fishtail_braid', 'straightner', 'blow_dryer', 'comb', 'hair_dryer', 'hairspray', 'tangled_hair', 'dry_shampoo', 'strawberry_shampoo', 'hair_gel', 'hairdryer', 'style', 'straighteners', 'dry', 'straiten', 'brush', 'styling', 'hair_brush', 'frizz', 'conditioner', 'curlers']","[18, 23, 47]"
103,weather,"['frosty', 'clouded', 'breeze']","['blue_sky', 'gray_sky', 'fogged', 'cloudy', 'shimmering', 'blanketed', 'night_breeze', 'damp', 'sleet', 'tide', 'coldness', 'scorching', 'cool_wind', 'crisp', 'strong_wind', 'icy_wind', 'sun_rays', 'currents', 'setting_sun', 'dew', 'wisp', 'cool_breeze', 'swirled', 'rain', 'foggy', 'swirling', 'misty', 'warm_wind', 'gusts', 'ocean_breeze', 'buffeted', 'grey_sky', 'warm_air', 'warm_breeze', 'light_breeze', 'humidity', 'gentle_breeze', 'whiteness', 'breezes', 'whirlwind', 'warm_glow', 'drizzle', 'mist', 'dark_clouds', 'thickened', 'shimmered', 'blanketing', 'fog', 'swirl', 'winds', 'clouded', 'harsh_wind', 'small_breeze', 'humid_air', 'rippling', 'night_air', 'sea_breeze', 'snow_flakes', 'soft_breeze', 'winter_air', 'gentle_wind', 'slight_breeze', 'slight_wind', 'warm_sunlight', 'light_wind', 'strong_breeze', 'bright_blue_sky', 'cold_breeze', 'thick_fog', 'coolness', 'warm_summer_breeze', 'wind', 'rainfall', 'summer_sun', 'snowflakes', 'haze', 'gush', 'whirl', 'light_drizzle', 'white_clouds', 'summer_heat', 'frosty', 'cold_wind', 'filtered', 'morning_dew', 'morning_sun', 'wisps', 'slight_chill', 'grey_clouds', 'icy_air', 'warm_sun', 'shimmer', 'flowing', 'light_rain', 'sunu2019s_rays', 'chilly_breeze', 'filtering', 'ripples', 'dark_cloud', 'strong_winds', 'soft_wind', 'breeze', 'billowed', 'summer_breeze', 'morning_breeze', 'clouds', 'sudden_gust', 'weather', 'cascade']","[56, 15, 109]"
104,anonymity,"['incriminate', 'incriminate', 'anonymously']","['incriminate', '', 'anonymously', 'anonymity']","[12, 12, 1]"
105,trust,"['obligated', 'intention', 'reputation']","['involvement', 'risk', 'certainly', 'potentially', 'claims', 'best_interest', 'adamant', 'appeal', 'mindset', 'family_name', 'potential', 'risks', 'ploy', 'benefit', 'possibility', 'responsibilities', 'purpose', 'chances', 'failure', 'necessity', 'qualms', 'consequence', 'intentionally', 'publicly', 'claim', 'affairs', 'good_reputation', 'notion', 'relations', 'profession', 'other_reason', 'scheme', 'intentions', 'privilege', 'lifestyle', 'responsibility', 'morals', 'commitment', 'private_life', 'intend', 'expectations', 'trust', 'obligated', 'good_intentions', 'issue', 'choice', 'obligation', 'reputation', 'motive', 'intention', 'social_status']","[1, 27, 49]"
106,ancient,"['weathered', 'ancestor', 'old']","['old', 'youthful', 'older', 'old_age', 'weathered', 'fifty_years', 'breed', 'twenty_years', 'formerly', '25_years', 'eighties', 'traditional', 'farmer', 'wealthy', 'twentyfive', 'egyptian', 'decrepit', 'many_children', 'abandoned', 'ancestor', 'age', 'orphaned', 'seventies', 'namesake', 'widow', 'aged', 'newly', 'thirteen', 'sixties', 'fashioned', 'preserved', 'bred', 'elderly', 'generations', 'fourteen', 'fifties', 'ancient', 'sixteen', 'only_a_child', 'young', 'thirty_years', 'youth', 'younger', 'birthed', 'medieval']","[20, 43, 7]"
107,deception,"['fool', 'corruption', 'deception']","['mankind', 'greatness', 'greater_good', 'deceived', 'peril', 'humanity', 'mortal', 'humility', 'potential', 'worshipper', 'hypocrisy', 'deception', 'trickery', 'downfall', 'virtue', 'affliction', 'sacrifice', 'failure', 'misfortune', 'redemption', 'ignorance', 'deeds', 'injustice', 'humankind', 'wickedness', 'condemn', 'failures', 'treachery', 'human_race', 'consequence', 'delusion', 'evil', 'abomination', 'notion', 'very_thing', 'selfishness', 'corrupt', 'penance', 'higher_power', 'cruelty', 'justice', 'devotion', 'salvation', 'fool', 'integrity', 'illusions', 'free_will', 'human_nature', 'prejudice', 'deceit', 'mortality', 'morals', 'saint', 'sinner', 'unworthy', 'oneself', 'ambition', 'heroism', 'corruption', 'tyrant', 'morality', 'human_being', 'nobility', 'greed', 'folly', 'discrimination', 'cowardice']","[8, 59, 0]"
108,fabric,"['fabric', 'ruffled', 'clung']","['sewn', 'shoulders', 'wrapped', 'bare', 'upper_part', 'draping', 'bottom_part', 'dark_locks', 'damp', 'flattening', 'garment', 'clinging', 'elastic', 'ruffled', 'tangled', 'nightgown', 'loosely', 'draped', 'fisted', 'smoothed', 'clutched', 'lower_part', 'tangling', 'twined', 'bare_skin', 'thin_frame', 'breeches', 'nightdress', 'stretched', 'knotted', 'layered', 'thin_fabric', 'neckline', 'bare_legs', 'upper_half', 'many_layers', 'soft_material', 'beneath', 'linen', 'slim_body', 'tangle', 'thin_body', 'bedsheets', 'lower_body', 'dangled', 'lower_half', 'smooth_skin', 'tugged', 'feathers', 'tightly', 'hems', 'bodice', 'small_frame', 'tousled', 'fisting', 'grasped', 'bunching', 'black_material', 'bottom_half', 'covering', 'shawl', 'silky_hair', 'raked', 'slipped', 'top_half', 'beads', 'black_fabric', 'small_hands', 'bed_sheet', 'hair', 'tugging', 'thick_hair', 'tendrils', 'bunched', 'petite_body', 'exposed_skin', 'threaded', 'fingered', 'torso', 'tunic', 'slender_body', 'material', 'stroked', 'upper_body', 'snug', 'slender_fingers', 'lining', 'midriff', 'thin_material', 'folds', 'shimmied', 'splayed', 'caressed', 'silk', 'soft_fabric', 'sagging', 'gripped', 'calves', 'underneath', 'smoothing', 'chest_area', 'wild_hair', 'flattened', 'clung', 'dampness', 'top_part', 'bare_shoulders', 'shoulder_blades', 'fabric']","[66, 39, 89]"
109,air_travel,"['landing', 'airline', 'passenger']","['clambering', 'bench_seat', 'plane', 'backseat', 'perch', 'back_seats', 'lorry', 'shuttle', 'buckled', 'aircraft', 'driver', 'u2019s_seat', 'side', 'leather_seat', 'large_rock', 'wheels', 'back_seat', 'passengeru2019s_seat', 'own_seat', 'air_travel', 'passenger', 'wheel', 'pilot', 'bumper', 'ramp', 'seat', 'front_passenger_seat', 'buckle', 'jeep', 'landed', 'u2019s_side', 'onto', 'chopper', 'seatbelt', 'soft_thud', 'clambered', 'tarmac', 'shotgun_seat', 'crouch', 'climbing', 'airline', 'helicopter', 'suv', 'bonnet', 'parachute', 'leather_seats', 'hopping', 'moving_car', 'middle_seat', 'truck', 'sprawling', 'drivers', 'passengers', 'dashboard', 'front_seat', 'passenger_side', 'skidding', 'buggy', 'buckling', 'small_car', 'cockpit', 'pickup', 'car', 'passenger_seat', 'landing', 'vehicle', 'airplane', 'train_car', 'drivers_seat', 'land']","[49, 67, 56]"
110,fight,"['combatant', 'fought', 'perish']","['vowed', 'overthrown', 'waged', 'forces', 'ruled', 'slain', 'unite', 'forged', 'unleash', 'ddanann', 'faught', 'fight', 'subjected', 'outnumbered', 'thrive', 'giants', 'extinction', 'beheaded', 'last_battle', 'revolt', 'vampaneze', 'perish', 'war', 'imprisoned', 'prevailed', 'battlefield', 'captivity', 'slaughter', 'unleashed', 'preyed', 'oppose', 'romans', 'brethren', 'subdued', 'battles', 'bested', 'carpathians', 'condemned', 'conquered', 'rallied', 'warrior', 'borne', 'raged', 'defied', 'obliterated', 'fighting', 'yield', 'seize', 'battle', 'armies', 'banish', 'overpower', 'vanquished', 'bloodshed', 'feared', 'subdue', 'battling', 'resistance', 'legions', 'surrendered', 'defeat', 'slaughtered', 'destroy', 'decimated', 'sacrificed', 'enslaved', 'ceithlenn', 'dueled', 'weakened', 'comrades', 'unstoppable', 'annihilated', 'banished', 'invaders', 'daimons', 'battled', 'vengeance', 'rebelled', 'hunted', 'reclaim', 'lycans', 'sought', 'perished', 'rebels', 'slay', 'slew', 'beasts', 'reign', 'slaying', 'corrupted', 'captured', 'wars', 'fomorii', 'combatant', 'exiled', 'foes', 'defeating', 'titans', 'gaea', 'slaughtering', 'enemies', 'rebellion', 'retribution', 'fought', 'slayed', 'balor', 'conquer', 'tortured']","[46, 66, 42]"
111,dominant_personality,"['heartless', 'pretentious', 'rebellious']","['manipulative', 'ignorant', 'cynical', 'judgmental', 'demeaning', 'cruel', 'careless', 'unkind', 'snobbish', 'selfless', 'gullible', 'psychotic', 'narcissistic', 'sexist', 'hypocritical', 'conceited', 'untrustworthy', 'reckless', 'stereotypical', 'uneducated', 'pretentious', 'vindictive', 'sadistic', 'prideful', 'callous', 'judgemental', 'naive', 'uptight', 'ruthless', 'obsessive', 'dominant_personality', 'promiscuous', 'controlling', 'insensitive', 'idiotic', 'arrogant', 'nau00efve', 'hateful', 'pessimistic', 'petty', 'spiteful', 'bratty', 'rebellious', 'heartless', 'impulsive', 'egotistical', 'inconsiderate', 'temperamental', 'crude', 'spoiled']","[38, 34, 12]"
112,music,"['vocalist', 'humming', 'composition']","['soft_melody', 'rhythms', 'bastille', 'song_playing', 'christmas_music', 'random_song', 'dark_horse', 'lorde', 'ed_sheeran', 'instrumental', 'sings', 'ed_sheerans', 'melodies', 'different_song', 'composition', 'rapping', 'sweet_melody', 'soft_tune', 'melody', 'titanium', 'favourite_songs', 'drumming', 'random_notes', 'catchy_tune', 'beautiful_song', 'next_verse', 'piano', 'imagine_dragons', 'aerosmith', 'electric_guitar', 'second_verse', 'classical', 'fall_out_boy', 'acoustic', 'few_chords', 'beautiful_melody', 'hum', 'slow_music', 'last_chorus', 'soft_music', 'tuning', 'piano_keys', 'sing', 'humming', 'beethoven', 'blasting', 'coldplay', 'first_notes', 'familiar_song', 'kiss_me', 'acoustic_guitar', 'same_song', 'harmonizing', 'strumming', 'strummed', 'little_things', 'old_song', 'favourite_song', 'katy_perry', 'familiar_tune', 'lego_house', 'last_verse', 'music', 'guitar_playing', 'christmas_songs', 'radioactive', 'harp', 'little_tune', 'background_music', 'rythm', 'violins', 'ballad', 'acoustic_version', 'tune', 'theme_song', 'bon_jovi', 'favorite_song', 'the_a_team', 'first_verse', 'vocals', 'beautiful_music', 'random_tune', 'listening', 'vocalist', 'strum', 'same_tune', 'david_guetta', 'bruno_mars', 'tunes', 'random_chords', 'taylor_swift_song', 'little_song', 'guitar_solo', 'pianist', 'orchestra', 'classical_music', 'dubstep', 'belted', 'music_playing', 'evanescence', 'lyrics', 'pop_song', 'playing', 'chords', 'singing', 'belting', 'hummed', 'jason_derulo', 'ellie_goulding', 'random_songs']","[124, 71, 117]"
113,vehicle,"['junkyard', 'submarine', 'chauffeur']","['depot', 'complex', 'front_gate', 'apartment_building', 'dealership', 'limo_driver', 'small_plane', 'sports_car', 'concierge', 'minivan', 'lift', 'condominium', 'mini_van', 'black_porsche', 'first_house', 'big_car', 'taxi_driver', 'family_car', 'courthouse', 'small_hotel', 'parking_garage', 'large_home', 'limousine', 'big_van', 'villa', 'cargo_hold', 'golf_cart', 'apartment_complex', 'office_building', 'mustang', 'first_car', 'vehicle', 'automobile', 'city_hall', 'subdivision', 'bellhop', 'chauffeur', 'moving_van', 'main_house', 'cab_driver', 'next_stop', 'arrivals', 'station', 'limo', 'penthouse', 'jaguar', 'doorman', 'black_suv', 'prius', 'private_jet', 'cab', 'hummer', 'submarine', 'terminal', 'squad_car', 'pickup_truck', 'tram', 'black_limo', 'taxi_cab', 'next_destination', 'parking_area', 'valet', 'rental_car', 'reception_area', 'chauffer', 'large_mansion', 'large_gate', 'big_building', 'driver', 'yellow_cab', 'escalade', 'ferry', 'junkyard', 'taxi_man', 'red_ferrari', 'private_plane', 'apartment_block', 'transporter', 'gate', 'rover', 'truck', 'pickup', 'car', 'range_rover', 'little_car', 'old_warehouse', 'loading_dock', 'carriage', 'bellboy', 'shuttle', 'cruiser', 'red_sports_car', 'black_limousine', 'cabbie', 'hangar', 'jeep', 'rental', 'caravan', 'humvee', 'townhouse', 'small_building', 'tow_truck', 'suv', 'train_station', 'luggage', 'minibus', 'precinct', 'rented_car', 'town_house', 'taxi']","[74, 49, 95]"
114,politeness,"['empathetic', 'civility', 'understanding']","['formality', 'affirmation', 'boldness', 'encouraging', 'admiration', 'thoughtfulness', 'stubbornness', 'dislike', 'disposition', 'sympathy', 'empathetic', 'friendliness', 'animosity', 'appreciative', 'politeness', 'skepticism', 'kindness', 'countenance', 'reasoning', 'gratitude', 'ignorance', 'appreciation', 'certainty', 'distrust', 'concerns', 'cheerfulness', 'indifference', 'wisdom', 'empathy', 'assurance', 'judgement', 'compassion', 'intrigue', 'questionable', 'enthusiasm', 'civility', 'arrogance', 'protectiveness', 'optimism', 'sentiment', 'generosity', 'devotion', 'hostility', 'gratefulness', 'declaration', 'acceptance', 'thoughtful', 'understanding', 'subtlety', 'bearing', 'gratification', 'openness', 'intelligence', 'willingness', 'sincerity', 'certain_degree', 'conviction', 'uncertainty', 'humor', 'reluctance', 'caring', 'fondness', 'persistence', 'reverence', 'compliance', 'comprehension', 'expressed']","[38, 21, 22]"
115,toy,"['seesaw', 'toddler', 'handball']","['seven_year_old', 'handball', 'little_baby', 'four_year_old', 'five_year_old', 'young_child', 'puppy', 'newborn_baby', '3_year_old', 'young_girl', 'small_kid', 'monkey', 'seesaw', 'little_kids', 'newborn', 'small_girl', '2_year_old', 'fiveyearold', 'ten_year_old', 'sandbox', 'jump_rope', 'little_children', 'two_year_old', 'teenager', 'three_year_old', 'small_child', 'little_child', 'child', 'toddlers', 'six_year_old', '4_year_old', '5_year_old', 'eight_year_old', 'dolls', 'teenage_girl', 'little_girls', 'little_kid', 'teddy_bear', 'little_girl', 'little_boy', '6_year_old', 'small_boy', 'little_dog', 'toy', 'doll', 'toddler', 'young_boy', 'infant', 'kid', 'little_boys']","[11, 46, 1]"
116,farming,"['overgrown', 'countryside', 'agricultural']","['woodland', 'shrubbery', 'landscape', 'tall_buildings', 'gardens', 'roofs', 'inland', 'mountains', 'valleys', 'fenced', 'acres', 'graveyard', 'huts', 'countryside', 'farming', 'moors', 'ruins', 'small_cottage', 'caves', 'many_trees', 'moor', 'banks', 'rolling_hills', 'palm_trees', 'meadows', 'pines', 'wildlife', 'tall_trees', 'valley', 'shores', 'farms', 'wilderness', 'farmland', 'lawns', 'grove', 'green_trees', 'pastures', 'coastline', 'forests', 'lakes', 'small_village', 'cliffs', 'marsh', 'greenery', 'large_field', 'harbor', 'swamp', 'little_village', 'paved', 'cottages', 'plains', 'hills', 'agricultural', 'foothills', 'jungle', 'shrubs', 'ponds', 'fields', 'open_fields', 'hedges', 'country_side', 'vegetation', 'city', 'willows', 'hillside', 'rainforest', 'outskirts', 'farmhouse', 'slopes', 'mountain_range', 'orchard', 'bordered', 'weeds', 'overgrown']","[22, 65, 64]"
117,meeting,"['conference', 'project', 'supervise']","['final_exam', 'tutor', 'report', 'partner', 'assignments', 'seminar', 'assign', 'committee', 'next_monday', 'partners', 'quiz', 'whole_semester', 'lesson_plan', 'assigned', 'graduation_ceremony', 'deadline', 'evaluation', 'new_mission', 'new_partner', 'art_project', 'tutoring', 'new_assignment', 'extra_work', 'interns', 'class_time', 'partner_project', 'field_trip', 'work', 'meeting', 'next_assignment', 'classes', 'assigning', 'extra_credit', 'book_club', 'assignment', 'community_service', 'project', 'agenda', 'lab_partners', 'school_project', 'summer_school', 'projects', 'semester', 'history_project', 'science_project', 'briefing', 'appointments', 'assembly', 'exam', 'free_day', 'school_board', 'curriculum', 'work_experience', 'fundraiser', 'first_assignment', 'english_project', 'class_project', 'big_project', 'orientation', 'research_paper', 'class_work', 'meetings', 'new_project', 'presentations', 'supervise', 'essay', 'group_project', 'conference', 'presentation', 'internship', 'program', 'first_project']","[32, 41, 15]"
118,war,"['regiment', 'general', 'revolution']","['most_cases', 'organization', 'sole_purpose', 'renowned', 'colony', 'civil_war', 'conspiracy', 'evolution', 'magicians', 'rituals', 'factions', 'religions', 'parliament', 'equality', 'citizen', 'exclusively', 'individual', 'disasters', 'crisis', 'ruling', 'phenomenon', 'expansion', 'jews', 'industry', 'regiment', 'implemented', 'higher_ups', 'whole_country', 'primarily', 'addition', 'democracy', 'universal', 'typically', 'hitler', 'foreigners', 'traditionally', 'war', 'division', 'limitations', 'minority', 'government', 'conflicts', 'revolution', 'culture', 'individuals', 'citizens', 'societies', 'production', 'representation', 'development', 'corrupt', 'objects', 'scholars', 'prejudice', 'governing', 'other_races', 'yog', 'distinction', 'thus', 'conflict', 'monarchy', 'morality', 'prime', 'purposes', 'philosophy', 'generally', 'bloodshed', 'senate', 'vast_majority', 'mindset', 'racism', 'nation', 'general', 'new_generation', 'essentially', 'political', 'necessity', 'ideals', 'contributing', 'politicians', 'organisation', 'monarch', 'tribes', 'ordinary_people', 'anarchy', 'commoners', 'relations', 'hierarchy', 'community', 'upper_class', 'commune', 'new_world', 'society', 'region', 'basis', 'organizations', 'cultures', 'aspects', 'unity', 'moreover', 'campaign', 'warfare', 'human_beings', 'therefore', 'daily_life', 'mankind', 'dictator', 'everyday_life', 'ideal', 'populace', 'cult', 'other_countries', 'economy', 'politics', 'wars', 'leadership', 'ethics', 'yagya', 'modern_world', 'governments', 'participating', 'affairs', 'nazis', 'indians', 'terrorists', 'assassination', 'resource', 'specialize', 'traditions', 'profession', 'bureau', 'opposition', 'association', 'rebellion', 'establishing', 'province', 'conquest', 'colonies', 'christianity', 'occupation', 'diversity', 'empire', 'nobility', 'discrimination']","[85, 102, 30]"
119,speaking,"['saying', 'communicate', 'slurred']","['pronouncing', 'speaking', 'meant', 'slurred', 'hear', 'talking', 'telling', 'spoken', 'calling', 'speak', 'repeat', 'explain', 'talk', 'communicate', 'saying', 'uttered', 'word', 'ask', 'explained', 'respond', 'understand', 'listen', 'communicating', 'reply', 'understood', 'spoke']","[1, 40, 108]"
120,listen,"['mumble', 'blasting', 'resonate']","['whistling', 'screaming', 'loud_music', 'cranked', 'buzzing', 'blasting_music', 'faint_noise', 'listening', 'back_ground', 'ear_phones', 'shuffle', 'mutter', 'song_playing', 'screeching', 'yell', 'shout', 'headphones', 'hear', 'speakers', 'vibrating', 'ringing', 'screech', 'stereo', 'hum', 'faint_sound', 'earplugs', 'sweet_sound', 'blast', 'blare', 'full_blast', 'sound_system', 'jamming', 'music', 'full_volume', 'resonate', 'ear_buds', 'vibrate', 'plug', 'loud_sound', 'blaring', 'blasts', 'plugging', 'music_playing', 'soft_music', 'belted', 'blasted', 'beautiful_sound', 'radio', 'soft_hum', 'earphones', 'tuning', 'humming', 'booming', 'blasting', 'noise', 'earbuds', 'crank', 'blares', 'blaring_music', 'singing', 'listen', 'mumble', 'belting', 'familiar_sound', 'distant_sound', 'muffled_sound', 'beeping', 'blared', 'drumming', 'sound', 'faint_music', 'cranking', 'backround']","[66, 110, 38]"
121,urban,"['bustling', 'building', 'populate']","['plaza', 'complex', 'market_place', 'small_area', 'cluster', 'shoppers', 'large_crowd', 'populate', 'large_building', 'big_building', 'entrances', 'huts', 'other_building', 'entrance_hall', 'loitering', 'milling', 'huge_building', 'urban', 'marketplace', 'bustling', 'quad', 'hangar', 'factory', 'town_square', 'open_doors', 'throngs', 'large_group', 'ground_level', 'long_line', 'open_area', 'main_gate', 'small_building', 'carriages', 'enclosure', 'reception_area', 'tall_building', 'main_hall', 'vehicles', 'greenhouse', 'front_gates', 'doorways', 'warehouse', 'small_shop', 'milled', 'town_hall', 'cathedral', 'offices', 'main_entrance', 'main_gates', 'building', 'main_building', 'office_building', 'tavern', 'large_house', 'courtyard']","[15, 50, 13]"
122,shopping,"['stock', 'sell', 'necessity']","['reserve', 'services', 'taxes', 'funds', 'gambling', 'obtained', 'deals', 'dispose', 'inheritance', 'fortune', 'profits', 'income', 'owning', 'sales', 'shopping', 'afford', 'donate', 'trading', 'merchants', 'markets', 'luxuries', 'charity', 'acquire', 'hob', 'auction', 'real_estate', 'housing', 'properties', 'mortgage', 'price', 'budget', 'obtain', 'buy', 'estates', 'deposit', 'insurance', 'value', 'minors', 'rations', 'limited', 'convenience', 'sold', 'donated', 'wages', 'maintenance', 'smuggle', 'stock', 'businesses', 'disposal', 'purchase', 'prices', 'trade', 'selling', 'repairs', 'finances', 'supplied', 'profit', 'necessity', 'supplying', 'funding', 'savings', 'employ', 'buyer', 'supply', 'money', 'tax', 'buyers', 'sell', 'provide', 'companies', 'currency', 'farmers', 'stocks', 'manufactured', 'owners', 'merchandise', 'investment', 'wares', 'purchased', 'invest', 'goods', 'farming', 'preserve', 'afforded', 'product', 'qualify', 'wealth', 'black_market', 'employed', 'payment', 'prostitution', 'robbing', 'procure', 'donations', 'resources', 'store', 'fund']","[85, 78, 45]"
123,disgust,"['defiance', 'repugnant', 'utmost']","['ferocity', 'boldness', 'loathing', 'malice', 'superiority', 'discontent', 'adversary', 'intent', 'supremacy', 'triumph', 'apprehension', 'wickedness', 'retaliation', 'indignation', 'resolve', 'agitation', 'determination', 'reluctance', 'mockery', 'expectation', 'implication', 'selfpreservation', 'apathy', 'cowardice', 'defiance', 'wildness', 'bravado', 'helplessness', 'displeasure', 'claudius', 'skepticism', 'smugness', 'certainty', 'revulsion', 'repulsion', 'vulnerability', 'authority', 'disdain', 'invoked', 'incredulity', 'conviction', 'obedience', 'shiraho', 'indecision', 'fury', 'fierceness', 'spite', 'brutality', 'stubbornness', 'dissatisfaction', 'trepidation', 'resistance', 'countenance', 'deception', 'ignorance', 'mistrust', 'distrust', 'intrigue', 'pride', 'repugnant', 'declaration', 'condemnation', 'anguish', 'reverence', 'persistence', 'vexation', 'contempt', 'arrogance', 'animosity', 'utmost', 'condescension', 'intimidation', 'resentment', 'aggression', 'indifference', 'menace', 'ridicule', 'harshness', 'disgust', 'scorn', 'outrage', 'vulcan', 'hostility', 'cruelty', 'reproach', 'wariness', 'masculinity', 'bearing', 'submission', 'accusation', 'retribution', 'bravery', 'desperation', 'lu_cang', 'possessiveness', 'refusal', 'jing']","[39, 33, 67]"
124,fire,"['overheat', 'inflame', 'spark']","['simple_gesture', 'elation', 'warm_feeling', 'same_feeling', 'aura', 'thrill', 'overheat', 'new_feeling', 'strong_emotion', 'happy_feeling', 'touch', 'pure_love', 'radiate', 'small_flame', 'kindled', 'simple_touch', 'surge', 'glint', 'strong_feeling', 'igniting', 'gentleness', 'ignite', 'sparks', 'wildness', 'yearn', 'same_emotions', 'indescribable', 'gleam', 'familiar_feeling', 'spark', 'rapture', 'firestorm', 'inflame', 'vulnerability', 'connection', 'burning_desire', 'feeling', 'tingling', 'single_touch', 'tenderness', 'passion', 'intensity', 'sparkle', 'little_spark', 'recognition', 'euphoria', 'tingling_sensation', 'burning_fire', 'fire', 'glow', 'deep_sadness', 'tingly_feeling', 'glimmer', 'happiness', 'sensation', 'familiarity', 'small_spark', 'tingle', 'longing', 'electricity', 'firefly', 'desire', 'strange_feeling', 'wonderful_feeling', 'flare', 'jealousy', 'sparking', 'new_emotion', 'ignites', 'other_feeling', 'entire_being', 'flame', 'sparked', 'flicker', 'yearning', 'strange_sensation', 'attraction', 'ignited', 'possessiveness', 'lust', 'tingling_feeling']","[48, 79, 35]"
125,tool,"['knife', 'computer', 'blade']","['arrow', 'belt', 'sharp_object', 'crowbar', 'javelin', 'hatchet', 'shield', 'long_sword', 'spear', 'syringe', 'dart', 'large_knife', 'tool', 'lightsaber', 'sharp_knife', 'katana', 'sharp_end', 'handgun', 'wrist', 'blade', 'needle', 'revolver', 'razor', 'kitchen_knife', 'screwdriver', 'sharp_blade', 'silver_blade', 'shard', 'gun', 'hammer', 'sheath', 'hilt', 'bullet', 'wooden_sword', 'hidden_blade', 'rifle', 'computer', 'blades', 'metal_rod', 'scalpel', 'silver_dagger', 'rod', 'dummy', 'small_dagger', 'cylinder', 'claw', 'machete', 'axe', 'knife', 'gauntlet', 'pistol', 'wire', 'wrench', 'butcher_knife', 'silver_knife', 'sword', 'throwing_knife', 'scythe', 'ax', 'switchblade', 'mace', 'own_sword', 'short_sword', 'kunai', 'small_blade', 'glass_shard', 'barrel', 'small_knife', 'whip', 'razor_blade', 'diamond_sword', 'pocket_knife', 'weapon', 'dagger']","[24, 19, 46]"
126,phone,"['answered', 'cellphone', 'incoming']","['unknown_caller', 'blackberry', 'cell_phone', 'first_ring', 'answering', 'answering_machine', 'telephone', 'home_phone', 'ringing_phone', 'blocked_number', 'flip_phone', 'responded', 'ringing', 'incoming', 'dialled', 'phonehello', 'cellphone', 'incoming_call', 'answer', 'pager', 'replied', 'bleeped', 'caller', 'walkie_talkie', 'answers', 'vibrates', 'dialing', 'dialling', 'receiver', 'phone_book', 'phone_rung', 'landline', 'voice_mail', 'dial', 'dialed', 'beeped', 'buzzed', 'private_number', 'fourth_ring', 'u2019s_number', 'call', 'myphone', 'second_ring', 'caller_id', 'office_phone', 'phone', 'smartphone', 'own_phone', 'reply', 'typed', 'mobile', 'house_phone', 'id', 'answered', 'ring', 'mobile_phone']","[7, 54, 26]"
