,categories,seedwords,words
100,order,"['authorize', 'respectfully', 'follow']","['allow', 'request', 'supersede', 'bypass', 'implement', 'enforce', 'approve', 'submit', 'mandate', 'revoke', 'issue', 'scrap', 'defer', 'stipulate', 'sanction', 'notify', 'respectfully', 'abide', 'amend', 'adopt', 'order', 'institute', 'terminate', 'reject', 'initiate', 'expedite', 'impose', 'suspend', 'require', 'permit', 'subject', 'obey', 'petition', 'approves', 'overrule', 'certify', 'rescind', 'comply', 'ratify', 'authorizing', 'exempt', 'follow', 'circumvent', 'authorize', 'compel', 'waive', 'authorizes', 'proceed', 'propose', 'undertake', 'reconsider', 'toughen']"
101,sympathy,"['gentleness', 'unhappy', 'compassion']","['dignity', 'good_manners', 'politeness', 'unhappy', 'selfishness', 'equanimity', 'sincerity', 'humility', 'caring', 'admiration', 'devotion', 'good_humor', 'thoughtfulness', 'candor', 'kindness', 'graciousness', 'own_sense', 'sympathy', 'selfconfidence', 'gentleness', 'eloquence', 'benevolence', 'sensitivity', 'fortitude', 'modesty', 'condescension', 'affection', 'stoicism', 'compassion', 'intellect', 'unconditional_love', 'forthrightness', 'deep_sense', 'courage', 'honesty', 'stubbornness', 'naivete', 'profound_sense', 'frankness', 'empathy']"
102,hygiene,"['bathing', 'fresh', 'showered']","['swathed', 'tipsy', 'unwrapped', 'smothered', 'dusted', 'scrubbed', 'brimming', 'feasted', 'dripping', 'sparkled', 'polished', 'bathed', 'tinsel', 'fresh', 'hygiene', 'drenched', 'feasting', 'flecked', 'nibbling', 'munching', 'confetti', 'smelling', 'cotton_candy', 'slurping', 'bursting', 'sparkle', 'ladled', 'rose_petals', 'glistening', 'glazed', 'wreathed', 'sprinkled', 'savored', 'redolent', 'shucked', 'scented', 'sparkling', 'laden', 'showering', 'bathing', 'oozing', 'glowed', 'soaked', 'showered', 'mingling', 'frosted', 'toasting', 'glowing', 'refreshed', 'munched', 'wafting', 'plump', 'nibbled', 'stuffed', 'shined', 'plucking']"
103,weather,"['raining', 'atmosphere', 'humid']","['hot_air', 'water_temperature', 'breeze', 'rainstorms', 'wintertime', 'sea_breeze', 'cools', 'bubbles', 'rainy', 'cold_weather', 'mist', 'cold', 'frigid', 'intense_heat', 'daylight', 'strong_winds', 'monsoon', 'lava', 'volcano', 'rainstorm', 'dew', 'weather', 'full_moon', 'warm', 'summer_heat', 'stench', 'afternoon_sun', 'hotter', 'cool_air', 'smell', 'high_humidity', 'wind', 'humidity', 'muggy', 'breezes', 'atmosphere', 'drenched', 'noisy', 'windy', 'cloudy', 'sunshine', 'wet', 'sea_water', 'sweltering', 'high_temperature', 'drier', 'sunny', 'high_temperatures', 'swells', 'open_air', 'geysers', 'raining', 'balmy', 'colder', 'foggy', 'hot_days', 'bright_sun', 'thunderstorms', 'eddies', 'thunderstorm', 'bright_sunlight', 'damp', 'frost', 'rains', 'dusty', 'plumes', 'extreme_heat', 'snows', 'sun', 'icy', 'temperature', 'dampness', '50_degrees', 'smells', 'hum', 'skies', 'winter_sun', 'muddy', 'humid', 'freezing_temperatures', 'vapor', 'haze', 'cold_air', 'downpours', 'overcast', 'melting', 'temperatures', 'cooler', 'chilly', 'warmer', 'summer_sun', 'fog', 'sunny_days', 'dank', 'hot_day', 'tides', 'sunlight', 'hot_weather', 'warm_air', 'clouds', 'air', 'salt_air', 'chill', 'unseasonably', 'warms']"
104,anonymity,"['anonymously', 'discreet', 'anonymous']","['faceless', 'anonymously', 'polite', 'dispassionate', 'aloof', 'obscure', 'secretive', 'respectful', 'enigmatic', 'reticent', 'dignified', 'discreet', 'anonymous', 'anonymity', 'docile', 'impersonal', 'inscrutable', 'nameless']"
105,trust,"['obligated', 'convinced', 'save']","['convince', 'trust', 'deprive', 'guarantee', 'force', 'only_option', 'convinced', 'save', 'obligated', 'persuade', 'assure', 'insure']"
106,ancient,"['oriental', 'lineage', 'historic']","['17thcentury', 'modern_architecture', '18th_century', 'manor', 'ancient', 'victorian_architecture', 'byzantine', 'monuments', 'oriental', 'parthenon', 'historical', '18thcentury', 'olana', 'italianate', 'landmark', 'early_20th_century', '16thcentury', 'greek_revival', 'american_architecture', 'grandest', 'antiquity', 'moorish', 'lineage', 'historic', 'architectural_styles', 'olmsted', 'stonehenge', 'pastoral', 'the_early_19th_century', '19thcentury', 'the_12th_century', 'gothic', 'finest_examples', 'archeological', 'historical_significance', 'romanesque', 'roman', 'architecturally', 'queen_anne', '19th_century', 'rich_history', 'edifice', 'ancestral', '12thcentury', 'renaissance', 'cultural', 'medieval', 'palladio', 'architectural_style']"
107,deception,"['traitor', 'liar', 'dishonesty']","['fascist', 'cowardice', 'thug', 'turncoat', 'antisemite', 'maliciously', 'shameful', 'scapegoat', 'disloyal', 'untrustworthy', 'character_assassination', 'wimp', 'troublemaker', 'slur', 'insulting', 'unrepentant', 'personal_vendetta', 'dirty_tricks', 'demagogue', 'cowardly', 'perpetrator', 'bigot', 'grandstanding', 'despot', 'contemptuously', 'slander', 'dishonest', 'arrogant', 'lynch_mob', 'hateful', 'unpatriotic', 'lying', 'innocent_victim', 'vendetta', 'disloyalty', 'tyrant', 'falsehood', 'malicious', 'traitor', 'scornfully', 'dishonesty', 'zealot', 'hypocrite', 'disgraced', 'psychopath', 'deception', 'racist', 'cheat', 'witch_hunt', 'apologist', 'deceitful', 'liars', 'petty', 'opportunist', 'scoundrel', 'reprehensible', 'epithet', 'martyr', 'coward', 'liar', 'vindictive', 'charlatan', 'criminal', 'bully', 'despicable', 'political_enemies', 'partisan']"
108,fabric,"['gown', 'lace', 'woolly']","['sable', 'corset', 'pleats', 'halter', 'brocade', 'dyed', 'cardigan', 'mink', 'sarong', 'braids', 'headdress', 'stockings', 'strapless', 'curls', 'sleeveless', 'black_dress', 'tights', 'hot_pants', 'long_skirt', 'denim', 'purple', 'tunic', 'midriff', 'drape', 'sequined', 'woolly', 'rhinestones', 'embroidered', 'plaid', 'taupe', 'braid', 'ermine', 'corsets', 'appliqued', 'turtleneck', 'bloomers', 'evening_clothes', 'tulle', 'shawls', 'mauve', 'trousers', 'hem', 'organza', 'poncho', 'feather', 'knitted', 'cashmere', 'satin', 'tassels', 'cardigans', 'black_lace', 'black_velvet', 'moccasins', 'blouses', 'ruffles', 'lace', 'tunics', 'neckline', 'quilted', 'rhinestone', 'earrings', 'raffia', 'crimson', 'pearl', 'cuffs', 'taffeta', 'accessorized', 'pearls', 'panties', 'silk', 'skirt', 'leathers', 'fleece', 'linen', 'shawl', 'lacy', 'stole', 'embroidery', 'silks', 'evening_dresses', 'knits', 'sequins', 'fuchsia', 'brocades', 'tweeds', 'gown', 'kimono', 'blouse', 'saris', 'flannel', 'pleated', 'suede', 'sari', 'fabric', 'black_leather', 'beaded', 'miniskirt', 'spandex', 'petticoats', 'muslin', 'drapery', 'chiffon', 'leggings', 'tweed', 'velvet', 'bodice', 'capes', 'turquoise']"
109,air_travel,"['taxi', 'terminal', 'board']","['trolley', 'train', 'ticket_counter', 'bus_terminal', 'amtrak', 'terminal', 'city_buses', 'lirr', 'staten_island_ferry', 'f_train', 'penn_station', 'passenger', 'taxi', 'tram', 'elevator', 'grand_central_terminal', 'taxis', 'curb', 'air_travel', 'bus', 'pennsylvania_station', 'buses', 'greyhound', 'elevators', 'escalator', 'the_metropolitan_transportation_authority', 'new_terminal', 'airport', 'barge', 'ramp', 'subway', 'motorman', 'parking_garage', 'board', 'dock', 'grand_central', 'kennedy_international_airport', 'metronorth', 'roadway', 'shuttle_buses', 'newark_airport', 'the_port_authority', 'train_station', 'pier', 'the_department_of_transportation', 'repair_shop', 'the_transit_authority', 'ferries', 'railroad', 'la_guardia', 'new_jersey_transit', 'cab', 'taxicab', 'heliport', 'parkway', 'traffic_light', 'commuter', 'car', 'new_york_city_transit', 'shuttle_bus', 'ferry', 'la_guardia_airport', 'the_long_island_rail_road', 'subway_station', 'expressway', 'the_holland_tunnel', 'monorail', 'cabs', 'station', 'kennedy_airport', 'newark_international_airport']"
110,fight,"['wrestle', 'forfeit', 'resistance']","['wrestle', 'acquiesce', 'face', 'abandon', 'exact', 'exert', 'fight', 'jettison', 'wage', 'confront', 'compromise', 'cede', 'resistance', 'wield', 'coerce', 'surmount', 'force', 'accept', 'forfeit', 'surrender']"
111,dominant_personality,"['cockiness', 'smug', 'attitude']","['bravado', 'good_manners', 'smug', 'mentality', 'impatience', 'politeness', 'body_language', 'paternalistic', 'arrogance', 'dislike', 'swagger', 'ambivalence', 'awkwardness', 'cavalier', 'outwardly', 'personal_style', 'friendliness', 'cynicism', 'own_sense', 'work_ethic', 'stubborn', 'arrogant', 'selfish', 'posture', 'thinking', 'nonchalance', 'cocky', 'bluntness', 'condescension', 'instincts', 'reticence', 'childish', 'assertiveness', 'dominant_personality', 'aloofness', 'cynical', 'mindset', 'disdain', 'negativity', 'understatement', 'stubbornness', 'timidity', 'new_attitude', 'yourface', 'overbearing', 'naivete', 'demeanor', 'attitude', 'condescending', 'frankness', 'cockiness']"
112,music,"['choreography', 'background', 'dance']","['songwriting', 'mr_corella', 'modern_dance', 'martha_graham', 'choreography', 'male_dancers', 'eclecticism', 'naturalism', 'balanchine', 'acrobatics', 'mr_stiefel', 'puppetry', 'drumming', 'classical_technique', 'partnering', 'repertoire', 'mr_wheeldon', 'gestures', 'expressively', 'stage_space', 'musical_theater', 'sequences', 'miss_graham', 'ms_monk', 'young_dancers', 'folk_dance', 'orchestration', 'dancing', 'staging', 'improvisations', 'music', 'ensemble', 'spoken_word', 'storytelling', 'choreographers', 'mr_varone', 'ballets', 'mime', 'imaginatively', 'dissonance', 'interludes', 'ailey', 'excitingly', 'pantomime', 'ballet_technique', 'contemporary_music', 'classical_dancing', 'stage_action', 'background', 'duets', 'dancers', 'vocal_lines', 'bravura', 'timbres', 'singing', 'choreographically', 'solo', 'tango', 'mr_feld', 'spanish_dance', 'dancer', 'musical_score', 'electronic_music', 'flamenco', 'ingeniously', 'classical_idiom', 'conducting', 'ms_whelan', 'merce_cunningham', 'onstage', 'ms_childs', 'classical_style', 'pilobolus', 'stagecraft', 'mr_marsalis', 'lyricism', 'expressiveness', 'melody', 'fluidly', 'stage_presence', 'kabuki', 'physicality', 'virtuosity', 'melodies', 'musicality', 'ballerina', 'mr_pendleton', 'mr_martins', 'ballet', 'theatricality', 'improvisation', 'mr_lubovitch', 'harmonies', 'ballerinas', 'counterpoint', 'compositions', 'duet', 'fluidity', 'chinese_opera', 'classical_ballet', 'mr_sellars', 'percussion', 'idiom', 'timbre', 'solos', 'set_design', 'mr_petronio', 'naturalness', 'choreographer', 'second_movement', 'performance_art', 'entire_cast', 'mr_woetzel', 'the_city_ballet', 'dance', 'other_dancers', 'waltz', 'dances', 'imagery', 'ms_tharp', 'clowning', 'performers', 'mr_boal', 'rhythms', 'mr_baryshnikov', 'poses']"
113,vehicle,"['taxi', 'chariot', 'convoy']","['delivery_truck', 'unmarked_car', 'taxi_driver', 'police_van', 'gunmen', 'unmarked_cars', 'bus', 'main_highway', 'tinted_windows', 'limousine', 'cargo_plane', 'sport_utility_vehicle', 'airport', 'carloads', 'station_wagon', 'busy_street', 'stolen_car', 'hearse', 'international_airport', 'towed', 'armored_cars', 'red_light', 'service_station', 'suicide_bomber', 'checkpoint', 'traffic_light', 'stoplight', 'police_cruiser', 'garbage_truck', 'armed_men', 'roadblock', 'other_cars', 'passenger_seat', 'several_cars', 'humvee', 'armored_vehicle', 'tow_truck', 'barricade', 'border_crossing', 'passenger_train', 'accident_scene', 'truck', 'white_van', 'short_distance', 'small_boat', 'bicycle', 'police_cars', 'freight_train', 'pickup_truck', 'flatbed_truck', 'convoys', 'armored_personnel_carrier', 'uturn', 'motor_home', 'minibus', 'tour_bus', 'patrol_car', 'public_bus', 'freight_trains', 'helicopter', 'greyhound_bus', 'bus_station', 'car', 'police_car', 'stop_sign', 'small_plane', 'last_car', 'train', 'front_gate', 'oncoming_traffic', 'livery_cab', 'freighter', 'chariot', '18wheeler', 'city_bus', 'other_passengers', 'police_escort', 'second_car', 'airfield', 'rented_car', 'tractortrailer', 'motorcycle', 'wrong_turn', 'cab', 'unmarked_police_car', 'subway_car', 'flatbed_trucks', 'police_station', 'other_car', 'yellow_cab', 'jeeps', 'vehicle', 'motorcade', 'minivan', 'taxi', 'curb', 'van', 'tarmac', 'commuter_train', 'convoy', 'dirt_road', 'jeep', 'armored_vehicles', 'bus_stop', 'fire_truck', 'dump_truck', 'funeral_procession', 'main_road', 'motorbike', 'school_bus', 'taxicab', 'armored_car', 'caravan', 'embankment', 'airstrip', 'ferry', 'cruiser']"
114,politeness,"['cheerful', 'thoughtful', 'grateful']","['businesslike', 'engaging', 'articulate', 'smug', 'inspirational', 'communicative', 'selfless', 'politeness', 'thoughtful', 'cheerful', 'grateful', 'inquisitive', 'reserved', 'dignified', 'personable', 'unfailingly', 'affectionate', 'empathetic', 'caring', 'joyous', 'sincere', 'endearing', 'congenial', 'solemn', 'easygoing', 'likable', 'introspective', 'perceptive', 'pleasant', 'inspiring', 'brave', 'sociable', 'respectful', 'courteous', 'gentle', 'energetic', 'compassionate', 'appreciative', 'contemplative', 'conscientious', 'blessed', 'considerate', 'talkative', 'approachable', 'uplifting', 'amused', 'joyful', 'eloquent', 'attentive', 'charming', 'solicitous', 'chatty', 'humble', 'passionate', 'introverted', 'dispassionate', 'polite', 'sober', 'agreeable', 'dutiful', 'comforting', 'lighthearted', 'wistful', 'unassuming', 'gracious', 'amiable', 'industrious', 'forthright', 'intelligent']"
115,toy,"['handball', 'coloring', 'buddy']","['big_bird', 'scarecrow', 'pingpong', 'spike', 'practical_jokes', 'hulk_hogan', 'granny', 'karate', 'sal', 'pony', 'buster', 'hound', 'toy', 'slob', 'caddy', 'hopscotch', 'rocky', 'stripper', 'croquet', 'terrier', 'billiards', 'dachshund', 'elf', 'coloring', 'bulldog', 'mutt', 'jock', 'frisbee', 'bingo', 'bowler', 'shuffleboard', 'surfer', 'coco', 'handball', 'hobo', 'grandma', 'ernie', 'parrot', 'buddy', 'puppy', 'barroom', 'cowgirl', 'poodle', 'babe', 'midget', 'dude', 'bowling', 'norm', 'roller_skates', 'junior', 'biker', 'sandbox']"
116,farming,"['forage', 'livestock', 'chore']","['manure', 'honeybees', 'caterpillars', 'elk', 'ants', 'grazing', 'foxes', 'waterfowl', 'fresh_water', 'aphids', 'native_species', 'foraging', 'beavers', 'herds', 'farming', 'hogs', 'feeders', 'grubs', 'caribou', 'wild_fish', 'alfalfa', 'grizzlies', 'chore', 'insects', 'algae', 'feed', 'beetles', 'nests', 'goats', 'bogs', 'bees', 'forage', 'beef_cattle', 'other_animals', 'sugar_cane', 'cows', 'harvest_time', 'many_species', 'acorns', 'rabbits', 'saltwater', 'fertilizers', 'larvae', 'wild_birds', 'farm_animals', 'hay', 'harvesting', 'pigs', 'wild_animals', 'llamas', 'other_birds', 'flocks', 'animals', 'bison', 'graze', 'turtles', 'pests', 'firewood', 'livestock', 'slugs', 'cattle', 'sheep', 'termites', 'earthworms', 'crops', 'carcasses', 'pastures', 'chickens', 'slaughterhouses', 'prairie_dogs', 'predators']"
117,meeting,"['office', 'paperwork', 'planning']","['paperwork', 'planning', 'meeting', 'plans', 'city_agencies', 'appointments', 'paper_work', 'new_office', 'office']"
118,war,"['convoy', 'battleship', 'resistance']","['eastern_bosnia', 'blockade', 'serbian_artillery', 'coalition_forces', 'taliban_fighters', 'central_iraq', 'kuwaiti_border', 'commandos', 'iraqi_territory', 'allied_aircraft', 'reinforcements', 'ramadi', 'tuzla', 'rebel_troops', 'militiamen', 'battleship', 'kuwait_city', 'jaffna', 'al_qaeda_fighters', 'tora_bora', 'armored_cars', 'tanks', 'american_pilots', 'armored_personnel_carriers', 'united_states_marines', 'checkpoint', 'serb_forces', 'northern_afghanistan', 'roadblock', 'allied_forces', 'the_iraqi_army', 'iraqi_border', 'armored_vehicle', 'american_officers', 'snipers', 'taliban_soldiers', 'croatian_forces', 'paratroopers', 'military_vehicles', 'kirkuk', 'brigade', 'warplanes', 'basra', 'iraqi_aircraft', 'american_warplanes', 'american_marines', 'american_ships', 'government_troops', 'kandahar', 'air_attack', 'southern_afghanistan', 'convoys', 'armored_personnel_carrier', 'army_troops', 'allied_troops', 'artillery_fire', 'helicopters', 'cluster_bombs', 'american_planes', 'demilitarized_zone', 'united_nations_peacekeepers', 'american_and_british_forces', 'the_republican_guard', 'western_iraq', 'resistance', 'american_helicopters', 'bihac', 'bosnian_forces', 'insurgents', 'gardez', 'besieged_city', 'iraqi_army', 'sniper_fire', 'zakho', 'russian_troops', 'united_nations_troops', 'allied_planes', 'bosnian_serb_forces', 'allied_warplanes', 'rebel_forces', 'heavy_artillery', 'iraqi_troops', 'shelling', 'humvees', 'northern_iraq', 'heavy_weapons', 'taliban_forces', 'air_support', 'army_units', 'mount_igman', 'united_nations_forces', 'mosul', 'kunduz', 'mogadishu', 'american_warships', 'american_tanks', 'mazarisharif', 'samarra', 'airfield', 'the_bosnian_army', 'serbian_troops', 'iraqi_forces', 'iraqi_tanks', 'pakistani_troops', 'british_forces', 'khost', 'artillery', 'supply_lines', 'war', 'the_yugoslav_army', 'armada', 'helicopter_gunships', 'french_troops', 'southern_iraq', 'khafji', 'ambushes', 'british_troops', 'serbian_forces', 'russian_forces', 'convoy', 'government_forces', 'karbala', 'air_attacks', 'iraqi_capital', 'iraqi_soldiers', 'armored_vehicles', 'saudi_border', 'iranian_border', 'falluja', 'garrison', 'taliban_troops', 'mortar_fire', 'iraqi_fighters', 'nasiriya', 'grozny', 'american_aircraft', 'machine_guns', 'bosnian_government_forces', 'erbil', 'airstrikes', 'airstrip', 'border_area', 'mortars', 'jalalabad']"
119,speaking,"['saying', 'murmurs', 'sentence']","['defense_lawyer', 'judge_ito', 'punishment', 'confession', 'mr_cochran', 'judge_duffy', 'sentencing_judge', 'jail_sentence', 'speaking', 'sentences', 'guilty_verdict', 'plea', 'sentencing', 'verdicts', 'murmurs', 'censure', 'sentence', 'judge', 'pardon', 'mr_kuby', 'jail_time', 'death_sentence', 'admonition', 'saying']"
120,listen,"['echoing', 'murmurs', 'wailing']","['murmured', 'intoned', 'wailing', 'trembled', 'hissing', 'hissed', 'roars', 'wailed', 'groans', 'hushed', 'muttering', 'hoots', 'hooting', 'murmurs', 'mumbling', 'bellowing', 'babble', 'deafening', 'shuddered', 'echoing', 'muffled', 'sighs', 'catcalls', 'mouthed', 'chatter', 'moaning', 'hummed', 'clatter', 'throb', 'declaiming', 'whistling', 'punctuating', 'resonating', 'hisses', 'exclamations', 'growl', 'squeals', 'whisper', 'hoarse', 'audibly', 'echoes', 'clang', 'shriek', 'whispers', 'bellowed', 'howls', 'shrieks', 'declaimed', 'howled', 'squealing', 'reverberating', 'resounded', 'grunts', 'shrieked', 'shouts', 'resound', 'spouting', 'cheering', 'ringing', 'whoops', 'thump', 'listen', 'wails', 'whooped', 'chiming', 'screaming', 'sobs', 'din', 'clapping', 'seethe', 'chanting', 'exultation', 'whispering', 'chattering', 'swaying', 'blare', 'shout', 'trembling', 'shrieking', 'car_horns', 'moans', 'murmur', 'clap', 'guffaws', 'blared', 'blaring', 'grins', 'howling', 'wail', 'screeching', 'crackled', 'cacophony', 'intoning', 'punctuates', 'murmuring', 'growling', 'screams', 'chirping', 'weeping', 'cries', 'peals', 'shouting', 'curses', 'winking', 'chants', 'silences', 'howl', 'sighing', 'scream', 'resounding', 'crooned', 'droning', 'laments']"
121,urban,"['avenue', 'northeast', 'local']","['industrial_area', 'city_center', 'peninsula', 'east', 'waterfront', 'southern_edge', 'central_new_jersey', 'main_thoroughfares', 'major_highways', 'downtown_area', 'main_streets', 'southern_end', 'swath', 'eastern_edge', 'surrounding_area', 'main_highway', 'east_side', 'causeway', 'thoroughfares', 'coastline', 'town_center', 'northern_part', 'west_side', 'the_delaware_river', 'enclave', 'western_side', 'canadian_border', 'railway', 'thoroughfare', 'central_business_district', 'narrow_streets', 'main_road', 'boulevard', 'west', 'western_edge', 'old_city', 'downtown', 'southern_part', 'southwest', 'hamlet', 'main_roads', 'south', 'main_thoroughfare', 'business_district', 'local', 'highway', 'town', 'avenue', 'riverfront', 'area', 'north', 'urban', 'northeast']"
122,shopping,"['shop', 'selection', 'overpriced']","['antiques', 'overpriced', 'emporium', 'furnishings', 'whole_foods', 'china', 'store', 'clientele', 'wine_list', 'accessories', 'showroom', 'nobu', 'manhattan_store', 'shop', 'ikea', 'bakery', 'housewares', 'tiffany__company', 'shops', 'pastries', 'wide_selection', 'cookware', 'large_selection', 'boutiques', 'boutique', 'other_stores', 'selection', 'shopping', 'bendel', 'restaurant', 'decorators']"
123,disgust,"['discontent', 'unbridled', 'vile']","['insecurity', 'edginess', 'ambivalence', 'derision', 'antiamericanism', 'uneasiness', 'mistrust', 'bluster', 'seething', 'weariness', 'bewilderment', 'selfdoubt', 'vitriol', 'chauvinism', 'disaffection', 'undertone', 'deep_suspicion', 'anger', 'discontent', 'xenophobia', 'complacency', 'belligerence', 'unbridled', 'disgust', 'alienation', 'recrimination', 'impatience', 'disillusionment', 'disunity', 'resentment', 'resentments', 'rancor', 'inertia', 'bitterness', 'unhappiness', 'bafflement', 'indignation', 'apathy', 'agitation', 'harshness', 'moral_outrage', 'distaste', 'hatreds', 'militancy', 'fury', 'defeatism', 'pessimism', 'factionalism', 'dislike', 'hostility', 'antagonism', 'discouragement', 'cynicism', 'discord', 'passivity', 'restiveness', 'negativism', 'defensiveness', 'indifference', 'scorn', 'irrelevance', 'disenchantment', 'new_mood', 'aloofness', 'fatalism', 'meanness', 'disillusion', 'timidity', 'stirrings', 'vile', 'indecision', 'incomprehension', 'backbiting', 'ugliness', 'antiamerican_sentiment', 'arrogance', 'perplexity', 'loathing', 'paranoia', 'opportunism', 'distrust', 'revulsion', 'unease', 'undercurrent', 'intolerance', 'jingoism', 'powerlessness', 'demagoguery', 'disgruntlement', 'fervor', 'fanaticism', 'wariness', 'smugness', 'foreboding', 'divisiveness', 'hysteria', 'apprehension', 'disquiet']"
124,fire,"['ignite', 'bomb', 'scorched']","['shock_wave', 'fuel_tank', 'explosions', 'homemade_bomb', 'inferno', 'bombs', 'detonators', 'car_bomb', 'flare', 'igniting', 'nuclear_bomb', 'scud', 'firebomb', 'terrorist_bomb', 'explosive_devices', 'suicide_bomber', 'flammable_liquid', 'nuclear_device', 'machinegun_fire', 'napalm', 'first_explosion', 'homemade_bombs', 'armored_vehicle', 'high_explosives', 'truck_bomb', 'bomb', 'car_bombs', 'ignited', 'dynamite', 'nuclear_explosion', 'booby', 'first_bomb', 'scud_missiles', 'grenades', 'flames', 'scorched', 'jetliner', 'missile', 'explosive_device', 'ablaze', 'ignite', 'detonated', 'rockets', 'arsonist', 'hand_grenades', 'conflagration', 'american_bombs', 'sarin', 'center_fuel_tank', 'powerful_bomb', 'fireball', 'rocket', 'bomber', 'explosives', 'detonation', 'blasts', 'grenade', 'dirty_bomb', 'detonator', 'pipe_bombs', 'propelled_grenades', 'detonating', 'explosion', 'mortar_rounds', 'pipe_bomb', 'plastic_explosives', 'flares', 'second_bomb', 'explode', 'explosive', 'detonate', 'airliner', 'exploded', 'huge_explosion', 'artillery_shells', 'gunpowder', 'fire', 'shrapnel', 'blast', 'mortars']"
125,tool,"['rod', 'surgical', 'butcher']","['clippers', 'joint', 'belly', 'mallet', 'lizard', 'rod', 'chisel', 'snake', 'brown_paper_bag', 'tweezers', 'sole', 'cord', 'crate', 'snout', 'pretzel', 'pliers', 'strap', 'chain_saw', 'nut', 'zipper', 'paw', 'plunger', 'crank', 'blowtorch', 'knob', 'scissors', 'corkscrew', 'fingernail', 'comb', 'vacuum_cleaner', 'ox', 'shovel', 'slug', 'pig', 'scalpel', 'pigeon', 'rag', 'hanger', 'apron', 'carcass', 'contraption', 'cutter', 'beak', 'toothpicks', 'cobra', 'pitchfork', 'surgical', 'claw', 'cone', 'mop', 'toothbrush', 'butcher', 'screwdriver', 'spear', 'spool', 'hair_dryer', 'steer', 'pouch', 'fins', 'cleaver', 'boot', 'frog', 'saw', 'grinder', 'paws', 'twig', 'hoe', 'alligator', 'claws', 'muffler', 'tool', 'helper']"
126,phone,"['cellular', 'text', 'automated']","['video_images', 'audio_files', 'word_processors', 'word', 'wirelessly', 'stylus', 'facsimile_machines', 'spreadsheets', 'software_programs', 'phone', 'computerized', 'computer_network', 'analog', 'personal_computer', 'voice_recognition', 'floppy_disk', 'ethernet', 'circuitry', 'audio', 'web_pages', 'fonts', 'messaging', 'desktop', 'digital_images', 'digital_data', 'scanning', 'optical', 'automated', 'interfaces', 'digitized', 'microprocessor', 'optical_fibers', 'modems', 'digital_form', 'electronic', 'electronic_mail', 'computer_user', 'interface', 'software_code', 'cellular', 'photoshop', 'other_computers', 'modem', 'copying', 'digital', 'computer_code', 'formatted', 'telegraph', 'computer_data', 'circuits', 'bluetooth', 'html', 'desktop_computer', 'digital_technology', 'graphics', 'scanner', 'encrypted', 'text', 'digital_information', 'spreadsheet', 'web_browser', 'software_program']"
127,gain,"['surplus', 'obtain', 'trade']","['new_revenues', 'such_loans', 'several_billion_dollars', 'trade', 'american_businesses', 'new_funds', 'such_aid', '15_billion', 'new_spending', '30_billion', 'direct_aid', 'lowinterest_loans', '10_billion', 'foreign_governments', 'new_money', 'subsidy', 'surplus', 'borrowing', 'public_works_projects', 'economic_aid', '3_billion', 'new_financing', 'debt_payments', 'budget_surplus', 'new_loans', 'payments', 'debt_reduction', 'private_financing', '4_billion', 'bailout', 'new_investments', 'tax_breaks', 'government_subsidies', 'obtain', '16_billion', 'subsidies', '80_billion', 'gain', 'economic_assistance', 'government_money', 'deferral', 'additional_money', 'interest_payments', '18_billion', '9_billion', 'aid_package', '20_billion', 'government_aid', 'bank_deposits', 'new_aid', 'foreign_aid', 'new_revenue', '900_million', 'federal_aid', '40_billion', 'loan_payments', '6_billion', 'foreign_currency', 'nearly_1_billion', 'bank_loans', 'loan_guarantees', '70_billion', 'debt_relief', '50_billion', 'private_businesses', 'farm_subsidies', 'hard_currency', 'additional_funds', 'foreign_banks', 'american_money', 'tax_break', 'united_states_companies', 'exporters', 'repayment', '12_billion', '60_billion', 'oil_revenues', '24_billion']"
128,sound,"['growling', 'echoing', 'murmurs']","['murmured', 'intoned', 'wailing', 'trembled', 'hissing', 'frowning', 'hissed', 'roars', 'wailed', 'groans', 'hushed', 'muttering', 'mouthing', 'hoots', 'hooting', 'murmurs', 'mumbling', 'bellowing', 'babble', 'deafening', 'babbling', 'shuddered', 'echoing', 'muffled', 'catcalls', 'quivered', 'mouthed', 'throb', 'moaning', 'hummed', 'declaiming', 'whistling', 'punctuating', 'resonating', 'hisses', 'exclamations', 'growl', 'squeals', 'whisper', 'hoarse', 'audibly', 'echoes', 'growled', 'clang', 'shriek', 'whispers', 'hollering', 'bellowed', 'howls', 'shrieks', 'declaimed', 'howled', 'squealing', 'reverberating', 'resounded', 'grunts', 'shouts', 'spouting', 'ringing', 'whoops', 'thump', 'wails', 'quivering', 'cackling', 'slurring', 'whooped', 'chiming', 'mournful', 'clucking', 'snarling', 'din', 'clapping', 'seethe', 'chanting', 'exultation', 'whispering', 'growls', 'whine', 'chattering', 'swaying', 'blare', 'shout', 'trembling', 'shrieking', 'sound', 'moans', 'murmur', 'clap', 'guffaws', 'rattling', 'blaring', 'grins', 'howling', 'sneer', 'wail', 'screeching', 'mocking', 'cacophony', 'intoning', 'punctuates', 'murmuring', 'growling', 'cries', 'peals', 'sneering', 'shouting', 'winking', 'chants', 'silences', 'howl', 'sighing', 'scream', 'resounding', 'moan', 'thumping', 'thunderous', 'crooned', 'droning', 'laments']"
