,categories,seedwords,words,rseeds
65,exasperation,['hopelessness'],"['hunger', 'powerlessness', 'anomie', 'incomprehension', 'longing', 'human_suffering', 'alienation', 'hopelessness', 'disillusion', 'disorientation', 'squalor', 'restlessness', 'rootlessness', 'misery', 'heartache', 'privation', 'overwhelming_sense', 'terrors', 'boredom', 'revulsion', 'delusions', 'loathing', 'insecurity', 'selfloathing', 'ennui', 'despair', 'emptiness', 'forgetfulness', 'worthlessness', 'victimization', 'longings', 'exasperation', 'profound_sense', 'bewilderment', 'helplessness', 'dislocation', 'despondency', 'deep_sense', 'selfpity', 'agonies', 'anguish', 'cynicism', 'dread', 'loneliness', 'irrationality', 'pervasive_sense', 'selfdoubt', 'perplexity', 'torment', 'paranoia', 'passivity', 'weariness', 'hysteria', 'agitation', 'heartbreak', 'fatalism', 'apathy', 'selfhatred', 'dysfunction', 'deprivation', 'desolation', 'disillusionment', 'recrimination']",[23]
66,religion,['divinity'],"['puritanism', 'mystic', 'old_testament', 'material_world', 'spiritual_life', 'oneness', 'christian_faith', 'idolatry', 'astrology', 'womanhood', 'martyrdom', 'enlightenment', 'holiness', 'humanist', 'augustine', 'hegel', 'moral_sense', 'catholicism', 'biblical', 'chivalry', 'christ', 'zen', 'jewish_faith', 'faithfulness', 'divine', 'philosopher', 'john_dewey', 'religiosity', 'confucius', 'sacrament', 'dogma', 'selfsacrifice', 'nietzsche', 'atheism', 'high_priest', 'pagan', 'rousseau', 'socrates', 'nobility', 'doctrines', 'human_sacrifice', 'prophet', 'william_james', 'priestess', 'patriarchy', 'superstition', 'kant', 'humanism', 'righteousness', 'atheist', 'western_civilization', 'discernment', 'catechism', 'religious_faith', 'original_sin', 'reincarnation', 'organized_religion', 'jewishness', 'jesus_christ', 'western_culture', 'spinoza', 'very_essence', 'catholic_faith', 'egalitarianism', 'descartes', 'asceticism', 'theology', 'religion', 'voodoo', 'christianity', 'protestantism', 'spiritualism', 'scripture', 'piety', 'aristotle', 'apostles', 'creator', 'victimhood', 'heidegger', 'cabala', 'religious_belief', 'gospels', 'dialectic', 'relativism', 'god', 'teachings', 'infallibility', 'martin_luther', 'sacredness', 'divinity', 'european_culture', 'veneration', 'rationalism', 'sanctified', 'mythology', 'deity', 'apostle', 'manliness', 'otherness', 'hinduism', 'spirituality', 'plato', 'metaphysics', 'wickedness', 'buddhism', 'marx', 'german_culture', 'modern_literature', 'occult', 'wittgenstein', 'mysticism', 'jewish_tradition']",[7]
67,hipster,['preppy'],"['natty', 'jolly', 'demure', 'frumpy', 'rakish', 'kinky', 'dapper', 'portly', 'bohemian', 'debonair', 'yuppie', 'brunette', 'chic', 'macho', 'bespectacled', 'androgynous', 'charmer', 'hipster', 'sassy', 'dandy', 'brainy', 'preppy', 'slinky', 'hairdo', 'flirt', 'frilly', 'blonde', 'petite', 'pert', 'suave', 'pudgy', 'hippie', 'saucy', 'prim', 'blond', 'kooky', 'waif', 'dowdy', 'rumpled', 'streetwise', 'redhead']",[46]
68,internet,['hack'],"['bait', 'lug', 'flick', 'blast', 'grind', 'wiggle', 'lunge', 'toss', 'plow', 'stomp', 'chase', 'snatch', 'jam', 'scrape', 'fling', 'scoop', 'knock', 'suck', 'bust', 'bump', 'sling', 'stuff', 'fool', 'scratch', 'hurl', 'pluck', 'rip', 'screw', 'punch', 'stalk', 'cart', 'dodge', 'tote', 'ram', 'ripping', 'zap', 'shoo', 'whack', 'pound', 'slap', 'rattle', 'reel', 'scrounge', 'devour', 'pry', 'chip', 'wriggle', 'chew', 'bang', 'stash', 'pile', 'dust', 'strap', 'sock', 'crawl', 'clip', 'poke', 'peck', 'yank', 'swat', 'hacking', 'whip', 'claw', 'hack', 'rake', 'gouge', 'haul', 'jerk', 'spit', 'fence', 'internet', 'trip', 'outsmart', 'sneak', 'flush', 'cram', 'tuck', 'smash', 'stow', 'sniff']",[2]
69,surprise,['puzzled'],"['amazed', 'aback', 'chagrined', 'surmised', 'disheartened', 'bewildered', 'confounded', 'perplexed', 'exasperated', 'aghast', 'reassured', 'annoyed', 'heartened', 'dismayed', 'baffled', 'unimpressed', 'horrified', 'irked', 'distressed', 'intrigued', 'appalled', 'flabbergasted', 'puzzled', 'mystified', 'astounded', 'troubled', 'disturbed', 'puzzling', 'irritated', 'surprise', 'amused', 'outraged', 'confused', 'alarmed', 'shocked', 'flummoxed', 'startled', 'surprised', 'astonished']",[8]
70,reading,['novel'],"['lolita', 'novella', 'other_novels', 'ulysses', 'earlier_novels', 'tolstoy', 'fourth_novel', 'jane_austen', 'fable', 'new_novel', 'thriller', 'earlier_books', 'heroine', 'third_novel', 'true_story', 'short_stories', 'opening_pages', 'title_story', 'autobiographical_novel', 'black_comedy', 'dostoyevsky', 'epilogue', 'fiction', 'flaubert', 'historical_fiction', 'first_novel', 'autobiographical', 'hemingway', 'proust', 'tolkien', 'narrator', 'second_book', 'novel', 'main_character', 'trollope', 'tale', 'next_novel', 'novelist', 'kafka', 'screenplay', 'memoir', 'chekhov', 'debut_novel', 'murder_mystery', 'last_novel', 'love_story', 'trilogy', 'epic', 'mr_updike', 'bestselling_novel', 'british_writer', 'biography', 'woolf', 'book', 'historical_novel', 'first_chapter', 'previous_novels', 'second_novel', 'graham_greene', 'nabokov', 'retelling', 'earlier_book', 'detective_story', 'narrative', 'chronicle', 'protagonist', 'short_story', 'forster', 'first_volume', 'central_character', 'dickens', 'first_book', 'earlier_novel', 'adventures', 'fictional', 'reading', 'novels', 'austen', 'orwell', 'story', 'wilde', 'faulkner', 'borges', 'saga', 'naipaul', 'latest_novel']",[59]
71,worship,['sacrificial'],"['perfect_foil', 'cherub', 'butterflied', 'chop', 'sour', 'cock', 'charred', 'hollandaise', 'pollo', 'scorpion', 'john_the_baptist', 'stork', 'ox', 'sacrificial', 'serpent', 'tricolor', 'duckling', 'cuckoo', 'boar', 'hen', 'jelly', 'worship', 'nymph', 'shank', 'capon', 'partridge', 'loins', 'mutton', 'hedgehog', 'pan', 'cobbler', 'cobra', 'alla', 'hunk', 'hazel', 'lotus', 'lorange', 'heavenly', 'leathery', 'ostrich', 'guinea', 'goblet', 'viper', 'bolognese', 'meltingly', 'rack', 'suckling', 'cheeked', 'mullet', 'gourd']",[32]
72,leader,['renowned'],"['foremost', 'classicist', 'quintessential', 'viennese', 'conservationist', 'respected', 'revered', 'distinguished', 'itinerant', 'venerated', 'printmaker', 'encyclopedic_knowledge', 'tireless', 'trained', 'innovator', 'storied', 'rivaled', 'celebrated', 'austrian', 'adventurer', 'famous', 'visionary', 'pioneering', 'accomplished', 'expatriate', 'disciple', 'leader', 'folklorist', 'raconteur', 'culinary', 'eminent', 'famed', 'indefatigable', 'avid', 'enthusiast', 'peripatetic', 'admired', 'exponent', 'aficionado', 'noted', 'amateur', 'pioneer', 'uruguayan', 'scottish', 'craftsman', 'fabled', 'finest', 'connoisseur', 'legendary', 'prolific', 'consummate', 'dedicated', 'polymath', 'renowned', 'venerable', 'illustrious', 'devotee', 'exemplar', 'sportsman']",[88]
73,independence,['virtue'],"['paragon', 'superiority', 'inclusiveness', 'great_power', 'decency', 'originality', 'necessity', 'own_sake', 'adaptability', 'constancy', 'benevolence', 'prudence', 'pretensions', 'masculinity', 'universality', 'virtue', 'own_sense', 'nobility', 'ideal', 'dint', 'boldness', 'pragmatism', 'hubris', 'selfpromotion', 'provincialism', 'individuality', 'meritocracy', 'greater_good', 'expediency', 'practicality', 'individualism', 'ethic', 'righteousness', 'fidelity', 'altruism', 'selfishness', 'pretense', 'rationality', 'selfinterest', 'modesty', 'piety', 'rectitude', 'esteem', 'orthodoxy', 'singularity', 'uniqueness', 'conformity', 'naivete', 'good_manners', 'humility', 'independence', 'modicum', 'common_man']",[40]
74,movement,['land'],"['subdivisions', 'forests', 'easements', 'sterling_forest', 'reservoir', 'settlers', 'acreage', 'entire_area', 'public_land', 'island', 'open_space', 'islands', 'canal', 'habitat', 'properties', 'perpetuity', 'millions_of_acres', 'subdivision', 'dams', 'territory', 'conservation_easement', 'private_property', 'private_land', 'forest_land', 'wilderness', 'public_use', 'park_land', 'parcel', 'farming', 'shoreline', 'loggers', 'natural_resources', 'open_land', 'tribe', 'conservation_easements', 'village', 'property', 'coastline', 'land', 'hundreds_of_acres', 'lands', 'owned_land', 'acres', 'farmland', 'logging', 'waterway', 'state_land', 'peninsula', 'vast_tracts', 'easement', 'water_rights', 'natural_state', 'timber', 'tract', 'development_rights', 'landowners', 'vacant_land', 'preserve', 'more_land', 'tribes', 'wildlife_refuge', 'waterfront_property', 'agricultural_land', 'wetlands', 'landowner', 'woodlands', 'large_tracts', 'federal_land', 'marshes', 'marshland', 'farm_land', 'parcels', 'undeveloped_land', 'thousands_of_acres', 'wetland', 'dam', 'movement', 'pine_barrens', 'tracts', 'forest', 'farms', 'grazing', 'prime_real_estate', 'mineral_rights', '40_acres', 'everglades', 'public_lands', 'eminent_domain', 'national_park', 'levees', 'parkland', 'national_forests']",[86]
75,body,['backside'],"['jiggling', 'long_arms', 'ice_pack', 'stool', 'thigh', 'long_legs', 'handlebars', 'water_bottle', 'backswing', 'index_finger', 'back_side', 'right_ear', 'upright', 'haunches', 'bowling_ball', 'bare_feet', 'visor', 'lip', 'sling', 'tennis_ball', 'heavy_bag', 'upper_body', 'chin', 'mat', 'oar', 'helmet', 'hoop', 'knuckle', 'body', 'about_10_feet', 'soccer_ball', 'saddle', 'boulder', 'hind_legs', 'shins', 'sled', 'dart', 'crouch', 'strap', 'forearm', 'telephone_pole', 'railing', 'chute', 'lower_lip', 'back', 'ledge', 'diving_board', 'pinkie', 'biceps', 'rear_end', 'forehead', 'forearms', 'backside', 'forefinger', 'chopper', 'fender', 'trampoline', 'menacingly', 'belly', 'shin', 'straightaway', 'sideways', 'golf_ball', 'paws', 'beach_ball', 'behind', 'broom', 'headfirst']",[32]
76,noise,['barking'],"['bark', 'yanking', 'shrieked', 'mutter', 'raving', 'screams', 'whirring', 'slapping', 'screeching', 'hollering', 'darting', 'honking', 'frowning', 'gesticulating', 'bounding', 'cooed', 'yell', 'moaning', 'hollered', 'whispering', 'growled', 'whining', 'noisily', 'yelling', 'howl', 'purring', 'bellow', 'shout', 'shriek', 'shouting', 'growl', 'hurling', 'jerking', 'panting', 'taunting', 'megaphone', 'siren', 'honked', 'bleating', 'spitting', 'flashing', 'barking', 'chattering', 'walkietalkie', 'waves', 'grunting', 'mumbling', 'pacing', 'blinking', 'mouthed', 'whine', 'snarling', 'wailed', 'muttering', 'scream', 'banging', 'honk', 'cursing', 'shrieking', 'mugging', 'whistling', 'puffing', 'motioning', 'yells', 'chirping', 'hiss', 'howling', 'scampering', 'winking', 'twitching', 'squirming', 'murmuring', 'wail', 'cackling', 'wailing', 'beeping', 'flinging', 'glancing', 'ranting', 'noise', 'growling', 'grinning', 'strutting', 'screaming', 'flapping', 'babbling', 'squeal', 'groaning', 'twirling', 'squawking', 'wheeling', 'giggling', 'pecking', 'bellowing', 'flicking', 'scowling', 'clattering', 'barked', 'flailing', 'spouting', 'pawing', 'barks', 'grunts', 'whooping', 'buzz', 'roars', 'holler', 'hissing', 'hooting', 'stomping', 'fidgeting', 'muttered', 'hissed', 'sweating', 'squealing', 'hugging', 'shouts', 'stares', 'mumble']",[3]
77,eating,['taco'],"['frites', 'nachos', 'poached_pear', 'ham_hocks', 'tuna_salad', 'burrito', 'chipotle', 'roasted_vegetables', 'cured_salmon', 'raisin', 'raspberry', 'chicken_salad', 'blini', 'pita_bread', 'roquefort', 'baked_potato', 'chocolate_sauce', 'roasts', 'quiche', 'char', 'fresh_raspberries', 'barbecue_sauce', 'strudel', 'quesadillas', 'pickled_vegetables', 'chili_peppers', 'black_bean_sauce', 'parfait', 'roast_pork', 'kasha', 'quesadilla', 'oyster_mushrooms', 'yam', 'salami', 'plantain', 'baklava', 'tempura', 'refried_beans', 'focaccia', 'scallop', 'roast_beef', 'fried_shrimp', 'sorbet', 'fajitas', 'country_ham', 'profiteroles', 'dumpling', 'fish_soup', 'yuca', 'marmalade', 'crab_cake', 'white_truffle_oil', 'ziti', 'squab', 'mixed_vegetables', 'cole', 'fresh_berries', 'kiwi', 'hanger_steak', 'tamarind', 'apple_tart', 'lentil', 'french_bread', 'roti', 'red_beans', 'kebab', 'whole_wheat', 'meat_sauce', 'panini', 'papaya', 'sticky_rice', 'flan', 'passion_fruit', 'pecan_pie', 'taco', 'frisu00e9e', 'shortbread', 'parmigianoreggiano', 'tartare', 'mousse', 'gazpacho', 'cream_cheese', 'stilton', 'soba_noodles', 'kielbasa', 'conch', 'fried_onions', 'carpaccio', 'pompano', 'italian_bread', 'fritters', 'pistachio', 'pita', 'cornichons', 'brie', 'smoked_fish', 'beurre_blanc', 'sourdough', 'onion_soup', 'potato_salad', 'bread_pudding', 'lobster_salad', 'chocolate_ice_cream', 'pepperoni', 'pecan', 'grilled_chicken', 'guava', 'avocado', 'fried_eggs', 'napoleon', 'candied', 'porcini_mushrooms', 'eating', 'fried_potatoes', 'grilled_meat', 'biscuit', 'cannoli', 'mozzarella_cheese', 'creamed_spinach', 'flank_steak', 'cornmeal', 'beet', 'cru00e8me_bru00fblu00e9e', 'pea_shoots', 'samosas', 'coleslaw', 'provolone', 'fondue', 'iceberg_lettuce', 'sundae', 'fried_rice', 'barbecued_chicken', 'bouillon', 'onion_rings', 'green_sauce', 'blue_cheese', 'hazelnut', 'pork_chops', 'empanadas', 'slaw', 'sea_urchin', 'cornbread', 'enchiladas', 'cashews', 'house_specialty', 'mayo', 'brownie', 'chocolate_chips', 'baked_beans', 'toffee', 'muffin', 'tapenade', 'amaretto', 'consomme']",[153]
78,medieval,['servant'],"['mistress', 'bureaucrat', 'mystic', 'healer', 'butler', 'matriarch', 'warrior', 'lord', 'intellectual', 'adventurer', 'servants', 'patriot', 'peasant', 'barrister', 'courtesan', 'whore', 'nobleman', 'dreamer', 'patriarch', 'servant', 'idealist', 'preacher', 'aristocrat', 'monarch', 'slave', 'maid', 'kindly', 'courtier', 'outcast', 'duke', 'medieval', 'commoner', 'elder', 'playboy', 'schoolmaster', 'ascetic', 'lover', 'protector', 'princess', 'prince', 'housekeeper', 'governess', 'countess', 'aristocratic']",[7]
79,zest,['invigorate'],"['new_energy', 'engineer', 'spur', 'foster', 'galvanize', 'retool', 'redouble', 'transform', 'reinvigorated', 'deepen', 'burnish', 'refocus', 'energizing', 'prod', 'reshape', 'reinvigorate', 'create', 'harness', 'solidify', 'reorient', 'supplant', 'revive', 'decentralize', 'reinvent', 'institutionalize', 'reinforce', 'resurrect', 'rekindle', 'more_investment', 'redirect', 'nurture', 'upend', 'fortify', 'rejuvenate', 'energize', 'unify', 'bolster', 'channel', 'zest', 'tame', 'remake', 'revitalize', 'stoke', 'reinvigorating', 'cultivate', 'moderate', 'counterbalance', 'boost', 'infuse', 'new_vision', 'redefine', 'democratize', 'modernize', 'refashion', 'cement', 'underpin', 'woo', 'fashion', 'counteract', 'strengthen', 'promote', 'broaden', 'forge', 'innovate', 'diversify', 'invigorate', 'stimulate']",[21]
80,confusion,['skeptical'],"['unhappy', 'distrustful', 'uneasy', 'dubious', 'hopeful', 'circumspect', 'confident', 'sanguine', 'perplexed', 'optimistic', 'reassured', 'convinced', 'displeased', 'heartened', 'ambivalent', 'dismayed', 'unimpressed', 'confusion', 'uncertain', 'enthusiastic', 'puzzled', 'mystified', 'troubled', 'suspicious', 'adamant', 'cautious', 'receptive', 'doubt', 'impatient', 'dissatisfied', 'wary', 'unconcerned', 'alarmed', 'pessimistic', 'worried', 'unenthusiastic', 'encouraging', 'concerned', 'doubted', 'skeptical', 'unpopular', 'unconvinced', 'leery', 'apprehensive']",[2]
81,water,['float'],"['melt', 'nestle', 'flit', 'darken', 'skim', 'wiggle', 'flutter', 'swivel', 'fluttering', 'swoop', 'sprout', 'bob', 'floats', 'curve', 'jut', 'sag', 'seep', 'fling', 'dip', 'tumble', 'sloshing', 'vibrate', 'floating', 'slip', 'slink', 'glow', 'ascend', 'pivot', 'swooping', 'swirl', 'bounce', 'flap', 'zoom', 'soar', 'circle', 'slide', 'creep', 'creak', 'leap', 'drip', 'weave', 'unfurl', 'glide', 'protrude', 'loop', 'pierce', 'wriggle', 'hover', 'flicker', 'spiral', 'cascade', 'wade', 'waft', 'dive', 'plunge', 'percolate', 'crawl', 'curl', 'zip', 'scatter', 'wobble', 'float', 'whirl', 'drift', 'clamber', 'tumbles', 'twist', 'water', 'flow', 'splash', 'levitate', 'flatten', 'dangle', 'dart', 'bobbing', 'sink', 'lurch', 'meander', 'gliding', 'slither', 'descend', 'slope', 'peek']",[48]
82,sports,['umpire'],"['rule_book', 'alomar', 'dugout', 'john_hirschbeck', 'plate_umpire', 'billy_martin', 'thirdbase_coach', 'agbayani', 'pine_tar', 'hundley', 'torborg', 'mattingly', 'gilkey', 'harrelson', 'velarde', 'brosius', 'bonds', 'hernandez', 'elster', 'dykstra', 'mel_stottlemyre', 'foul_ball', 'catcher_jorge_posada', 'canseco', 'varitek', 'hirschbeck', 'third_base', 'dave_johnson', 'pitcher', 'chuck_knoblauch', 'mcgwire', 'pete_rose', 'irabu', 'magadan', 'mcdowell', 'steve_howe', 'posada', 'strawberry', 'martu00ednez', 'fielder', 'referee', 'saberhagen', 'leyritz', 'umpire', 'mondesi', 'second_baseman', 'piazza', 'official_scorer', 'fly_ball', 'bat', 'teufel', 'opposing_player', 'john_rocker', 'willie_randolph', 'chair_umpire', 'zeile', 'home_plate', 'mike_piazza', 'ledee', 'rodriguez', 'second_base', 'jason_giambi', 'catcher', 'mets_manager_bobby_valentine', 'pitching_coach', 'tartabull', 'manager_buck_showalter', 'lenny_dykstra', 'jefferies', 'lofton', 'ramirez', 'grimsley', 'soriano', 'jorge_posada', 'alou', 'boggs', 'schott', 'dibble', 'jeter', 'stanton', 'giambi', 'wendell', 'polonia', 'bernie_williams', 'keith_hernandez', 'yankees_manager_joe_torre', 'gooden', 'paul_oneill', 'don_zimmer', 'dave_winfield', 'manager_bobby_valentine', 'rhoden', 'rocker', 'sports', 'home_plate_umpire', 'vince_coleman', 'first_baseman', 'martinez', 'baerga', 'first_base', 'rojas', 'lasorda', 'balk', 'bowa', 'knoblauch', 'piniella', 'lineup_card', 'backman', 'first_pitch', 'umpires', 'girardi', 'gwynn', 'bonilla', 'batter', 'garciaparra', 'called_third_strike', 'bobby_bonilla', 'infield', 'cedeu00f1o', 'ordonez', 'mcrae', 'caminiti', 'homeplate_umpire', 'clemens', 'tino_martinez', 'derek_jeter', 'don_mattingly', 'linesman', 'zimmer', 'giamatti', 'perez', 'benitez', 'winfield', 'fernandez', 'guillen', 'bunt', 'third_strike', 'mcreynolds', 'referees', 'sojo', 'darryl_strawberry', 'leary', 'howe']",[90]
83,death,['starvation'],"['epidemics', 'hunger', 'massacres', 'devastation', 'natural_disasters', 'starving', 'malaria', 'famine', 'ravages', 'tutsis', 'deprivations', 'relief_officials', 'dehydration', 'rwandan_refugees', 'more_than_a_million_people', 'captivity', 'poisoning', 'plagues', 'dying', 'overwork', 'typhus', 'rwandans', 'darfur', 'prison_camps', 'locusts', 'ethiopians', 'sickness', 'ethnic_violence', 'civil_conflict', 'death', 'smallpox', 'refugee_camps', 'cambodians', 'cholera_epidemic', 'famines', 'economic_hardship', 'constant_fear', 'typhoid', 'southern_sudan', 'measles', 'suffocation', 'cholera', 'plague', 'innocents', 'blood_bath', 'slaughter', 'banditry', 'displaced_people', 'slaughtered', 'certain_death', 'extreme_poverty', 'civil_wars', 'civil_strife', 'many_thousands', 'mudslides', 'bloodshed', 'civilian_lives', 'bubonic_plague', 'slow_death', 'ravaged', 'dysentery', 'starvation', 'yellow_fever', 'malnutrition', 'privation', 'pestilence', 'iraqi_children', 'tuberculosis', 'maimed', 'civil_war', 'natural_disaster', 'food_shortages', 'deprivation', 'iraqi_civilians', 'innocent_civilians', 'relief_workers', 'civilian_population', 'central_africa', 'uprooted', 'political_violence', 'floods']",[22]
84,healing,['herb'],"['rhubarb', 'raspberry', 'brown_rice', 'pesto', 'chili_peppers', 'ceviche', 'meats', 'fatty', 'condiments', 'almond', 'aromatic', 'ginseng', 'curry', 'strawberry', 'sorbet', 'terrine', 'bouillabaisse', 'dill', 'flavor', 'crayfish', 'wild_mushrooms', 'tannin', 'quince', 'miso', 'kiwi', 'flavoring', 'mint', 'blueberry', 'coconut_milk', 'intense_flavor', 'edible', 'papaya', 'passion_fruit', 'herbal', 'oyster', 'stews', 'swiss_chard', 'soy', 'sweet_potato', 'truffles', 'licorice', 'anchovies', 'chilies', 'pineapple', 'venison', 'mushroom', 'wild_rice', 'sweetbreads', 'cassoulet', 'lemon_grass', 'berry', 'curries', 'vegetable', 'ratatouille', 'purslane', 'pear', 'herb', 'melon', 'pickled', 'fresh_herbs', 'other_varieties', 'apricot', 'chutney', 'mango', 'tripe', 'chanterelles', 'healing', 'fondue', 'condiment', 'horseradish', 'root_vegetables', 'flavorings', 'black_beans', 'fresh_vegetables', 'herbs', 'tofu', 'wasabi', 'kale', 'puddings', 'other_herbs', 'duck_confit', 'foie_gras', 'cranberries']",[26]
85,legend,['originate'],"['exist', 'overlap', 'proliferate', 'originates', 'originate', 'correspond', 'legend', 'parallel', 'originating']",[54]
86,heroic,['heroism'],"['selflessness', 'great_men', 'heroes', 'cruelty', 'conquests', 'follies', 'heroically', 'cruelties', 'selfsacrifice', 'rapture', 'liberation', 'humanity', 'oppression', 'valor', 'torments', 'wartime', 'absurdity', 'brutality', 'reverence', 'compassion', 'savagery', 'constancy', 'martyrdom', 'benevolence', 'parable', 'sacrifice', 'banality', 'nobility', 'heroic', 'brotherhood', 'foolishness', 'barbarism', 'detachment', 'ruthlessness', 'stalinism', 'chivalry', 'betrayal', 'treachery', 'horrors', 'human_spirit', 'hubris', 'gallantry', 'humiliations', 'bravery', 'home_front', 'victimization', 'righteousness', 'cowardice', 'inhumanity', 'steadfastness', 'nazism', 'selfishness', 'sufferings', 'heroism', 'patriotism', 'derringdo', 'comradeship', 'american_spirit', 'modesty', 'piety', 'afterlife', 'exploits', 'wickedness', 'victimhood', 'torment', 'idealism', 'military_life', 'perseverance', 'futility', 'stoicism', 'triumphs', 'humility', 'tragedy', 'adoration']",[8]
87,celebration,['excite'],"['excites', 'charm', 'dazzle', 'offend', 'wow', 'denigrate', 'impart', 'flaunt', 'terrify', 'demystify', 'thrill', 'embody', 'surprise', 'excite', 'coddle', 'imbue', 'engender', 'trumpet', 'jolt', 'enlighten', 'tease', 'delight', 'tantalize', 'rouse', 'enchant', 'annoy', 'obsess', 'celebration', 'disappoint', 'irritate', 'aspire', 'envy', 'crave', 'pleasing', 'tweak', 'amuse', 'intrigue', 'distract', 'tempt', 'inspire', 'astonish', 'interest', 'disdain', 'motivate', 'pander', 'overwhelm', 'impress', 'trump', 'condescend', 'endear', 'recoil', 'gratify', 'mistake', 'confound', 'startle', 'indulge', 'baffle', 'awaken', 'infuse', 'unsettle', 'discerning', 'fascinate', 'captivate', 'outshine', 'please', 'resonate', 'galvanize', 'confuse', 'coalesce', 'tickle', 'insinuate', 'elicit', 'sneer', 'pique', 'titillate', 'mock', 'arouse', 'temper', 'flatter', 'transcend', 'shock', 'revel', 'toy']",[72]
88,restaurant,['eat'],"['drink', 'consume', 'forage', 'fries', 'leftovers', 'enough_food', 'french_fries', 'cheeseburgers', 'red_meat', 'hamburger', 'bathe', 'vegetarians', 'eaten', 'chew', 'eats', 'gorge', 'same_food', 'sip', 'turkey', 'cooks', 'eat', 'peanut_butter', 'cook', 'junk_food', 'feed', 'hamburgers', 'dine', 'ice_cream', 'chinese_food', 'own_food', 'solid_food', 'balanced_diet', 'socialize', 'sleep', 'snack', 'sweets', 'ate', 'munch', 'smoke', 'eating', 'fried_chicken', 'vegetarian', 'restaurant']",[42]
89,violence,['beating'],"['defeating', 'beaten', 'beat', 'beating', 'violence']",[26]
90,programming,['network'],"['msnbc', 'other_networks', 'univision', 'telemundo', 'new_channels', 'local_stations', 'cable_networks', 'programming', 'cable_channels', 'national_network', 'broadcasting', 'station', 'cable_operators', 'televisa', 'cnbc', 'television_industry', 'new_channel', 'broadcast', 'satellite', 'cable', 'entertainment_division', 'cable_network', 'television_networks', 'affiliated_stations', 'local_television_stations', 'cbs', 'broadcasts', 'television_programming', 'entertainment_programming', 'primetime_programming', 'upn', 'independent_stations', 'networks', 'cable_systems', 'network', 'news_programs', 'major_television_networks', 'cnn', 'affiliates', 'new_network', 'cable_channel', 'cable_company', 'other_stations', 'channel', 'espn', 'news_channel', 'second_channel', 'abc', 'nbc', 'television_stations', 'broadcast_networks', 'television_network', 'cable_television', 'news_division', 'major_networks', 'broadcast_network', 'channels', 'fox', 'media_outlets', 'stations', 'fox_network']",[16]
91,dominant_heirarchical,['cult'],"['li_hongzhi', 'cult', 'subculture', 'dominant_heirarchical', 'counterculture', 'cults', 'followers', 'sect', 'renegade', 'underworld', 'aum_shinrikyo']",[34]
92,military,['colony'],"['nanjing', 'northern_china', 'highlands', 'madagascar', 'peasants', 'suriname', 'island', 'ancestral_home', 'islands', 'the_early_1800s', 'british_colony', 'rajasthan', 'colonial_era', 'the_early_19th_century', 'navajos', 'mid1800', 'colonies', 'colonists', 'whalers', 'ancient_city', 'far_north', 'indigenous_people', 'nunavut', 'angkor', '150_years', 'african_slaves', 'the_mid19th_century', 'galicia', 'european_settlers', 'moors', 'southern_china', 'subcontinent', 'basques', 'tibetans', 'nomads', 'papua_new_guinea', 'more_than_a_century', 'village', 'british_rule', 'islanders', 'monarchs', 'guangdong_province', 'west_africa', 'new_land', 'new_guinea', 'monastery', 'new_amsterdam', 'central_china', 'bavaria', 'original_inhabitants', 'collective_farm', 'the_ottoman_empire', 'nepal', 'lands', 'southern_france', 'communes', 'sikkim', 'rain_forest', 'fiji', 'hinterland', 'manchuria', 'ceylon', 'southern_mexico', 'borneo', 'conquistadors', 'central_mexico', 'nomadic', 'mainland', 'northern_mexico', 'first_settlers', 'inuit', 'tibet', 'archipelago', 'oaxaca', 'the_13th_century', 'preserve', '300_years', 'plantations', 'monasteries', 'countryside', 'macao', 'southern_italy', 'sumatra', 'ottomans', 'sanctuaries', 'himalayas', 'white_settlers', 'greenland', 'western_china', 'the_16th_century', 'colonized', 'aborigines', 'outpost', 'colony', 'west_indies', 'military', 'the_15th_century', 'angkor_wat', 'island_nation', 'indigenous_peoples', 'andalusia', 'mongolia', 'natives', 'small_village', 'bhutan', 'northern_india', 'missionaries', 'southern_india', 'xinjiang', 'the_14th_century', 'homesteaders', 'enclave', 'descendants', 'siberia', 'province', 'the_17th_century', 'the_new_world', 'national_park', 'hangzhou', 'native_people']",[60]
93,neglect,['refusal'],"['neglect', 'eagerness', 'new_willingness', 'unwillingness', 'reluctance', 'determination', 'attempt', 'insistence', 'refuse', 'refusing', 'failure', 'reluctant', 'recent_decision', 'loath', 'refusals', 'bush_administrations_decision', 'decision', 'desire', 'unwilling', 'refuses', 'refusal', 'failing', 'repeated_efforts', 'willingness', 'compelled', 'initial_decision', 'refused', 'inability']",[59]
